review_id,review,rating,sentimen,review_clean
32579,"Product quality is very good Very good value Speed ??of delivery is very good. The service from the company stores very well. The service is very good Tak transportation companies. Excellent Excellent Excellent Excellent Excellent Excellent Excellent Excellent Just very detailed, very good, very good, very good, very good mg.",4,positif,product quality is very good very good value speed of delivery is very good the service from the company stores very well the service is very good tak transportation companies excellent excellent excellent excellent excellent excellent excellent excellent just very detailed very good very good very good very good mg
50094,Awesome awesome speed of delivery of goods quality,5,positif,awesome awesome speed of delivery of goods quality
61227,"Baguuuuuussssssss bangettttt, stitching rapiii allhamdulilah puassssss????",5,positif,baguuuuuussssssss bangettttt stitching rapiii allhamdulilah puassssss
37806,Awesome awesome quality of goods shipped speed,4,positif,awesome awesome quality of goods shipped speed
3773,"Pretty good product, delivery a bit longer ...",1,negatif,pretty good product delivery a bit longer
3238,Kaua lipstick paint dry,1,negatif,kaua lipstick paint dry
8501,Service by the seller is ok 17day oder side. It can be beautiful.,2,negatif,service by the seller is ok day oder side it can be beautiful
33530,"Fast workmanship good stuff nyesel price is too cheap not to buy here, next I order again tomorrow bwli not regret his many ???? seller jga ramaah Thanks yaa kak I puassss",4,positif,fast workmanship good stuff nyesel price is too cheap not to buy here next i order again tomorrow bwli not regret his many seller jga ramaah thanks yaa kak i puassss
1437,brng ditrima keadaan baik.cepat respon.dan pengiriman jg cepat.smg aja rasa nya enak..trima ksh seller.,5,positif,brng ditrima ada baikcepat respondan kirim jg cepatsmg aja rasa nya enaktrima ksh seller
812,Thin material nrawang continue using that dirty clothes no stain so quite a lot,1,negatif,thin material nrawang continue using that dirty clothes no stain so quite a lot
10525,The price of the standard product. Delivery time.,2,negatif,the price of the standard product delivery time
58359, Good product quality. Everyone loves them! ,5,positif,good product quality everyone loves them
39467,Fast delivery and manufactured in May 2020. Nice seller too thanks.,4,positif,fast delivery and manufactured in may nice seller too thanks
55377,Very fast delivery to bali ??????,5,positif,very fast delivery to bal
35852,"Fast delivery. Product in good, condition. Quality not bad for the price. Ordered 2 for my nieces coming bd. Thank you. ",4,positif,fast delivery product in good condition quality not bad for the price ordered for my nieces coming bd thank you
3827,Do not know what caused the transport or the delivery. I would like to throw a no broken emotions all very well miss out alone.,1,negatif,do not know what caused the transport or the delivery i would like to throw a no broken emotions all very well miss out alone
55569,Alhamdulillah .. Satisfied. Nice shawl. Well. Material is also fine .. .. Thanks sis,5,positif,alhamdulillah satisfied nice shawl well material is also fine thanks sis
8410,Product quality standards. Product quality standards.,2,negatif,product quality standards product quality standards
53587,Cute dress true to pic delivery was fast. Seller prompt with replies. Def buy again.,5,positif,cute dress true to pic delivery was fast seller prompt with replies def buy again
51153,Excellent product quality excellent product price,5,positif,excellent product quality excellent product price
38153,pretty skli,4,positif,pretty skli
10038,gk equally distinguished in gmbaar ....,2,negatif,gk equally distinguished in gmbaar
50594,thank you thank you thank you thank you thank you,5,positif,thank you thank you thank you thank you thank you
6119,"Sucks, buy less for the first time to send the same goods, promised that the write up orders, and the result for the next single, the supplement did not make up even, and also different from the drain to send goods, buy twice missing three requirements fill I also want to send jumper at the next single to fix bad service ...",1,negatif,sucks buy less for the first time to send the same goods promised that the write up orders and the result for the next single the supplement did not make up even and also different from the drain to send goods buy twice missing three requirements fill i also want to send jumper at the next single to fix bad service
36662,Fast delivery and good product quality,4,positif,fast delivery and good product quality
3685,Missing one item and late reply.... need create the item by myself...,1,negatif,missing one item and late reply need create the item by myself
41445,Has been completed Fast and very sad. Good value very nice. Product quality good Speed ??of delivery is very good.,4,positif,has been completed fast and very sad good value very nice product quality good speed of delivery is very good
37311,Great product ori..tp ad a stick which broke / broken either because apa..tp the others msh bs .. u play nice lah u event berkreasi??????,4,positif,great product oritp ad a stick which broke broken either because apatp the others msh bs u play nice lah u event kreasi
1683,Goods sent quickly .. ok lah also,1,negatif,goods sent quickly ok lah also
7095,Poor Quality Fair value,2,negatif,poor quality fair value
11291,Cars broken buttons,2,negatif,cars broken buttons
7300,Product quality is ok Delivery time as expected,2,negatif,product quality is ok delivery time as expected
30258,Excellent product quality,4,positif,excellent product quality
9784,Product quality is temporary!,2,negatif,product quality is temporary
518,Items missing,1,negatif,items missing
55560,"Rasp rasp, rasp of a nail before nail gel. And styling, nails, etc. Store wrapped very good product Very good value",5,positif,rasp rasp rasp of a nail before nail gel and styling nails etc store wrapped very good product very good value
29738,"Pretty clothes, the price is reasonable. Tq",4,positif,pretty clothes the price is reasonable tq
60654,Fast delivery Excellent service by seller...tq for free gift ??????,5,positif,fast delivery excellent service by sellertq for free gift
10428,"sorry yes kak this time I love a 3 star because the product is less dense reason nipple section (milk dripped continuously), so the activity of my child uses a pacifier to drink milk is slightly distorted.",2,negatif,sorry yes kak this time i love a star because the product is less dense reason nipple section milk dripped continuously so the activity of my child uses a pacifier to drink milk is slightly distorted
